ID;Batch;Distance (µm);Sr:Ca_Avg 
UP_11_9;Autumn-spawning;1452.15;1.12510629825392
UP_11_5;Autumn-spawning;1452.15;1.40105226502617
UP_11_6;Autumn-spawning;1452.15;1.37396150494729
UP_11_18;Autumn-spawning;1452.15;1.50565199659298
UP_11_7;Autumn-spawning;1452.15;1.1003538044161
UP_11_8;Autumn-spawning;1452.15;0.839367205140655
UP_11_14;Autumn-spawning;1452.15;0.939933712039442
SH_29;Spring-spawning;1452.36;0.976607393844158
SH_27;Spring-spawning;1452.36;1.14795014277904
SH_26;Spring-spawning;1452.36;1.71574408184881
SH_25;Spring-spawning;1452.36;1.03651993161817
SH_23;Spring-spawning;1452.36;1.22801423180722
SH_22;Spring-spawning;1452.36;1.09968465068717
SL57;Slåttersill;1452.36;0.988393396288009
SL_63;Slåttersill;1452.36;1.55239288854413
SL_58;Slåttersill;1452.36;1.16966219065993
SL_66;Slåttersill;1452.36;1.39555797301967
SL_65;Slåttersill;1452.36;1.08769440960907
SL_62;Slåttersill;1452.36;1.04498859193833
SH_21;Spring-spawning;1452.36;1.18507789275965
SL-51;Slåttersill;1458.42354895308;1.21710338214934
SL_53;Slåttersill;1458.42354895308;1.55624653113798
SL_45;Slåttersill;1458.42354895308;1.44026737188646
SL_54;Slåttersill;1458.42354895308;1.28874420339117
SH_29;Spring-spawning;1463.28;0.998245515046404
SH_27;Spring-spawning;1463.28;1.12921596261498
SH_26;Spring-spawning;1463.28;1.68736575657277
SH_25;Spring-spawning;1463.28;1.02191819534262
SH_23;Spring-spawning;1463.28;1.21751636387835
SH_22;Spring-spawning;1463.28;1.09658817633851
SL57;Slåttersill;1463.28;0.979159234732904
SL_63;Slåttersill;1463.28;1.48095251477192
SL_58;Slåttersill;1463.28;1.16415222586067
SL_66;Slåttersill;1463.28;1.36531244909596
SL_65;Slåttersill;1463.28;1.09765575966223
SL_62;Slåttersill;1463.28;1.0346792772023
SH_21;Spring-spawning;1463.28;1.17557176230092
SH31;Spring-spawning;1463.675;0.889349657213848
SH32;Spring-spawning;1463.675;0.833643319029228
SH_33;Spring-spawning;1463.675;1.23082993466242
UP_11_4;Autumn-spawning;1463.675;0.718358059295562
UP_11_9;Autumn-spawning;1463.675;1.10159162344762
UP_11_5;Autumn-spawning;1463.675;1.21766944557574
UP_11_6;Autumn-spawning;1463.675;1.40738642112623
UP_11_18;Autumn-spawning;1463.675;1.45730668055332
UP_11_7;Autumn-spawning;1463.675;1.12115344730037
UP_11_8;Autumn-spawning;1463.675;0.823699151975745
UP_11_14;Autumn-spawning;1463.675;0.940798810688998
SH_29;Spring-spawning;1474.2;1.02328710066142
SH_27;Spring-spawning;1474.2;1.0883728052442
SH_26;Spring-spawning;1474.2;1.64895820740026
SH_25;Spring-spawning;1474.2;1.02186290795519
SH_23;Spring-spawning;1474.2;1.18139533250268
SH_22;Spring-spawning;1474.2;1.07564614559234
SL57;Slåttersill;1474.2;0.993208509650918
SL_63;Slåttersill;1474.2;1.47450914474058
SL_58;Slåttersill;1474.2;1.14854781867924
SL_66;Slåttersill;1474.2;1.34180676298554
SL_65;Slåttersill;1474.2;1.10512221964542
SL_62;Slåttersill;1474.2;1.00932714712971
SH_21;Spring-spawning;1474.2;1.18478982574739
SH31;Spring-spawning;1475.2;0.882120159618294
SH32;Spring-spawning;1475.2;0.82300666083878
SH_33;Spring-spawning;1475.2;1.27215555853502
UP_11_4;Autumn-spawning;1475.2;0.721724353880248
UP_11_9;Autumn-spawning;1475.2;1.1443120596381
UP_11_5;Autumn-spawning;1475.2;1.10983300478495
UP_11_6;Autumn-spawning;1475.2;1.44225480249141
UP_11_18;Autumn-spawning;1475.2;1.408835680734
UP_11_7;Autumn-spawning;1475.2;1.17099551820514
UP_11_8;Autumn-spawning;1475.2;0.827016263762352
UP_11_14;Autumn-spawning;1475.2;0.986502209712388
SL-51;Slåttersill;1484.46682661295;1.16563189797437
SL_53;Slåttersill;1484.46682661295;1.44950760961336
SL_45;Slåttersill;1484.46682661295;1.35328590351908
SL_54;Slåttersill;1484.46682661295;1.41548053170232
SH_29;Spring-spawning;1485.12;1.04502157256324
SH_27;Spring-spawning;1485.12;1.08170711051594
SH_26;Spring-spawning;1485.12;1.58496692358147
SH_25;Spring-spawning;1485.12;1.01175098822864
SH_23;Spring-spawning;1485.12;1.17191706587296
SH_22;Spring-spawning;1485.12;1.07810479442494
SL57;Slåttersill;1485.12;0.993649302670807
SL_63;Slåttersill;1485.12;1.43274699507761
SL_58;Slåttersill;1485.12;1.13669464454918
SL_66;Slåttersill;1485.12;1.36097477584052
SL_65;Slåttersill;1485.12;1.07835595278983
SL_62;Slåttersill;1485.12;0.97635537400641
SH_21;Spring-spawning;1485.12;1.18293134768157
SH31;Spring-spawning;1486.725;0.846836296361624
SH32;Spring-spawning;1486.725;0.77082204285413
SH_33;Spring-spawning;1486.725;1.30251821442016
UP_11_4;Autumn-spawning;1486.725;0.755163140077491
UP_11_9;Autumn-spawning;1486.725;1.09351452868711
UP_11_5;Autumn-spawning;1486.725;1.13092531696298
UP_11_6;Autumn-spawning;1486.725;1.47327087289398
UP_11_18;Autumn-spawning;1486.725;1.44268835186426
UP_11_7;Autumn-spawning;1486.725;1.10457318534957
UP_11_8;Autumn-spawning;1486.725;0.812277850661483
UP_11_14;Autumn-spawning;1486.725;1.02475250538614
SH_29;Spring-spawning;1496.04;1.05436131391405
SH_27;Spring-spawning;1496.04;1.07936785557945
SH_26;Spring-spawning;1496.04;1.56796126348405
SH_25;Spring-spawning;1496.04;1.00484551940415
SH_23;Spring-spawning;1496.04;1.16865050464422
SH_22;Spring-spawning;1496.04;1.07026495383525
SL57;Slåttersill;1496.04;0.986407213160117
SL_63;Slåttersill;1496.04;1.4225701631406
SL_58;Slåttersill;1496.04;1.12236859536015
SL_66;Slåttersill;1496.04;1.28866762813693
SL_65;Slåttersill;1496.04;1.08917787058231
SL_62;Slåttersill;1496.04;0.962741878229986
SH_21;Spring-spawning;1496.04;1.17237329936916
SH31;Spring-spawning;1498.25;0.828560956924242
SH32;Spring-spawning;1498.25;0.744219243253078
SH_33;Spring-spawning;1498.25;1.36251531970128
UP_11_4;Autumn-spawning;1498.25;0.782077846850283
UP_11_9;Autumn-spawning;1498.25;1.07376204938001
UP_11_5;Autumn-spawning;1498.25;1.13361932192585
UP_11_6;Autumn-spawning;1498.25;1.41964339644671
UP_11_18;Autumn-spawning;1498.25;1.4897162457499
UP_11_7;Autumn-spawning;1498.25;1.10434816782397
UP_11_8;Autumn-spawning;1498.25;0.833791785937718
UP_11_14;Autumn-spawning;1498.25;1.05104629502486
SH_29;Spring-spawning;1506.96;1.05745615556729
SH_27;Spring-spawning;1506.96;1.08347462163825
SH_26;Spring-spawning;1506.96;1.52957204912602
SH_25;Spring-spawning;1506.96;1.00193575149173
SH_23;Spring-spawning;1506.96;1.15839410901636
SH_22;Spring-spawning;1506.96;1.03765941416873
SL57;Slåttersill;1506.96;0.967187958405502
SL_63;Slåttersill;1506.96;1.40815358458613
SL_58;Slåttersill;1506.96;1.11282070732102
SL_66;Slåttersill;1506.96;1.28099310118747
SL_65;Slåttersill;1506.96;1.09160428371451
SL_62;Slåttersill;1506.96;0.964959225097492
SH_21;Spring-spawning;1506.96;1.14858535710174
SH31;Spring-spawning;1509.775;0.830274535146455
SH32;Spring-spawning;1509.775;0.752843812031542
SH_33;Spring-spawning;1509.775;1.37869584165923
UP_11_4;Autumn-spawning;1509.775;0.798343260008008
UP_11_9;Autumn-spawning;1509.775;1.00288853212189
UP_11_5;Autumn-spawning;1509.775;1.16895227463972
UP_11_6;Autumn-spawning;1509.775;1.32353051759153
UP_11_18;Autumn-spawning;1509.775;1.52238539382588
UP_11_7;Autumn-spawning;1509.775;1.17659233410845
UP_11_8;Autumn-spawning;1509.775;0.825020127610352
UP_11_14;Autumn-spawning;1509.775;1.05970419688752
SL-51;Slåttersill;1510.51010427283;1.15754994048253
SL_53;Slåttersill;1510.51010427283;1.33520629236244
SL_45;Slåttersill;1510.51010427283;1.20687544987845
SL_54;Slåttersill;1510.51010427283;1.27797276420308
SH_29;Spring-spawning;1517.88;1.04290344273735
SH_27;Spring-spawning;1517.88;1.09522843792866
SH_26;Spring-spawning;1517.88;1.48308296265412
SH_25;Spring-spawning;1517.88;0.983048834532944
SH_23;Spring-spawning;1517.88;1.15255240121221
SH_22;Spring-spawning;1517.88;1.01922876037378
SL57;Slåttersill;1517.88;0.946923026311558
SL_63;Slåttersill;1517.88;1.41822616937758
SL_58;Slåttersill;1517.88;1.10906980706883
SL_66;Slåttersill;1517.88;1.27070420542043
SL_65;Slåttersill;1517.88;1.08939365558474
SL_62;Slåttersill;1517.88;0.9633350883354
SH_21;Spring-spawning;1517.88;1.1315995792413
SH31;Spring-spawning;1521.3;0.838075134132805
SH32;Spring-spawning;1521.3;0.717598268711175
SH_33;Spring-spawning;1521.3;1.38679251886198
UP_11_4;Autumn-spawning;1521.3;0.830676943108152
UP_11_9;Autumn-spawning;1521.3;1.02628088826886
UP_11_5;Autumn-spawning;1521.3;1.16565056858187
UP_11_6;Autumn-spawning;1521.3;1.31522946684337
UP_11_18;Autumn-spawning;1521.3;1.57469046381629
UP_11_7;Autumn-spawning;1521.3;1.11981221170387
UP_11_8;Autumn-spawning;1521.3;0.794617005161421
UP_11_14;Autumn-spawning;1521.3;1.11176392439048
SH_29;Spring-spawning;1528.8;1.02848406136336
SH_27;Spring-spawning;1528.8;1.10686993207286
SH_26;Spring-spawning;1528.8;1.43602372351359
SH_25;Spring-spawning;1528.8;1.00067840004078
SH_23;Spring-spawning;1528.8;1.14218079251096
SH_22;Spring-spawning;1528.8;1.02742459986081
SL57;Slåttersill;1528.8;0.928175545285647
SL_63;Slåttersill;1528.8;1.43847437778183
SL_58;Slåttersill;1528.8;1.10597977203464
SL_66;Slåttersill;1528.8;1.26703289441803
SL_65;Slåttersill;1528.8;1.0724404080253
SL_62;Slåttersill;1528.8;0.946152922062917
SH_21;Spring-spawning;1528.8;1.12166383193731
SH31;Spring-spawning;1532.825;0.832048439565478
SH32;Spring-spawning;1532.825;0.690037997627256
SH_33;Spring-spawning;1532.825;1.37153002703651
UP_11_4;Autumn-spawning;1532.825;0.856799874717925
UP_11_9;Autumn-spawning;1532.825;1.01789403828689
UP_11_5;Autumn-spawning;1532.825;1.12795837509114
UP_11_6;Autumn-spawning;1532.825;1.36114366862547
UP_11_7;Autumn-spawning;1532.825;1.10802170463474
UP_11_8;Autumn-spawning;1532.825;0.823545652582924
UP_11_14;Autumn-spawning;1532.825;1.15447421914819
SL-51;Slåttersill;1536.55338193271;1.13955855686397
SL_53;Slåttersill;1536.55338193271;1.45998476660078
SL_45;Slåttersill;1536.55338193271;1.23710954409305
SL_54;Slåttersill;1536.55338193271;1.23495799703899
SH_29;Spring-spawning;1539.72;0.999864081345325
SH_27;Spring-spawning;1539.72;1.11390197734703
SH_26;Spring-spawning;1539.72;1.42750806412034
SH_25;Spring-spawning;1539.72;1.00901583165927
SH_23;Spring-spawning;1539.72;1.12608943851809
SH_22;Spring-spawning;1539.72;1.02233631143139
SL57;Slåttersill;1539.72;0.903251850430563
SL_63;Slåttersill;1539.72;1.44828278151819
SL_58;Slåttersill;1539.72;1.10656329366859
SL_66;Slåttersill;1539.72;1.27170457565708
SL_65;Slåttersill;1539.72;1.09151823394279
SL_62;Slåttersill;1539.72;0.940802361069712
SH_21;Spring-spawning;1539.72;1.11028634140592
SH31;Spring-spawning;1544.35;0.843750951920315
SH32;Spring-spawning;1544.35;0.75046870901854
SH_33;Spring-spawning;1544.35;1.37447437213424
UP_11_4;Autumn-spawning;1544.35;0.871218929616175
UP_11_9;Autumn-spawning;1544.35;1.02737211310388
UP_11_5;Autumn-spawning;1544.35;1.12371821134966
UP_11_7;Autumn-spawning;1544.35;1.08998238795763
UP_11_8;Autumn-spawning;1544.35;0.806201361569823
UP_11_14;Autumn-spawning;1544.35;1.13036314242838
SH_29;Spring-spawning;1550.64;0.974360931808756
SH_27;Spring-spawning;1550.64;1.13931239309429
SH_26;Spring-spawning;1550.64;1.37535498939239
SH_25;Spring-spawning;1550.64;1.00023278630708
SH_23;Spring-spawning;1550.64;1.11824675531342
SH_22;Spring-spawning;1550.64;1.00782300073945
SL57;Slåttersill;1550.64;0.883628829085404
SL_63;Slåttersill;1550.64;1.4532473609956
SL_58;Slåttersill;1550.64;1.09659261232434
SL_66;Slåttersill;1550.64;1.25535288281413
SL_65;Slåttersill;1550.64;1.09357252235325
SL_62;Slåttersill;1550.64;0.941321617268582
SH_21;Spring-spawning;1550.64;1.10512963939721
SH31;Spring-spawning;1555.875;0.85228521320173
SH32;Spring-spawning;1555.875;0.793637694391566
SH_33;Spring-spawning;1555.875;1.35603738778951
UP_11_4;Autumn-spawning;1555.875;0.889249341954196
UP_11_9;Autumn-spawning;1555.875;1.03787270936626
UP_11_5;Autumn-spawning;1555.875;1.25882573843914
UP_11_7;Autumn-spawning;1555.875;1.10994193553687
UP_11_8;Autumn-spawning;1555.875;0.84110578612848
UP_11_14;Autumn-spawning;1555.875;1.13281149266356
SH_29;Spring-spawning;1561.56;0.949883359186836
SH_27;Spring-spawning;1561.56;1.16629078036475
SH_26;Spring-spawning;1561.56;1.31755650709415
SH_25;Spring-spawning;1561.56;0.965542993644369
SH_23;Spring-spawning;1561.56;1.09552597878114
SH_22;Spring-spawning;1561.56;1.0000185349054
SL57;Slåttersill;1561.56;0.865002238063466
SL_63;Slåttersill;1561.56;1.44448273064663
SL_58;Slåttersill;1561.56;1.09951942998279
SL_66;Slåttersill;1561.56;1.24040130312933
SL_65;Slåttersill;1561.56;1.0745331849263
SL_62;Slåttersill;1561.56;0.947766149646277
SH_21;Spring-spawning;1561.56;1.13101263735402
SL-51;Slåttersill;1562.59665959258;1.09627712917612
SL_53;Slåttersill;1562.59665959258;1.29962570617373
SL_45;Slåttersill;1562.59665959258;1.2207741246903
SL_54;Slåttersill;1562.59665959258;1.24918668644194
SH31;Spring-spawning;1567.4;0.879527621678318
SH32;Spring-spawning;1567.4;0.783420204352813
SH_33;Spring-spawning;1567.4;1.30251457022316
UP_11_4;Autumn-spawning;1567.4;0.900718064788591
UP_11_9;Autumn-spawning;1567.4;1.00013400355691
UP_11_5;Autumn-spawning;1567.4;1.27616816827327
UP_11_7;Autumn-spawning;1567.4;1.14490321270376
UP_11_8;Autumn-spawning;1567.4;0.821685170077289
UP_11_14;Autumn-spawning;1567.4;1.16110818168361
SH_29;Spring-spawning;1572.48;0.924073593245934
SH_27;Spring-spawning;1572.48;1.16668486964216
SH_26;Spring-spawning;1572.48;1.26951752551753
SH_25;Spring-spawning;1572.48;0.985373396203877
SH_23;Spring-spawning;1572.48;1.08639737912983
SH_22;Spring-spawning;1572.48;0.987250154012253
SL57;Slåttersill;1572.48;0.856298018766167
SL_63;Slåttersill;1572.48;1.4376459353463
SL_58;Slåttersill;1572.48;1.10307347783816
SL_66;Slåttersill;1572.48;1.23398497678367
SL_65;Slåttersill;1572.48;1.04795778543354
SL_62;Slåttersill;1572.48;0.944374253424805
SH_21;Spring-spawning;1572.48;1.14844393953262
SH31;Spring-spawning;1578.925;0.885069795557622
SH32;Spring-spawning;1578.925;0.788004483031972
SH_33;Spring-spawning;1578.925;1.31209474058563
UP_11_4;Autumn-spawning;1578.925;0.895065848310058
UP_11_9;Autumn-spawning;1578.925;1.02000599801671
UP_11_5;Autumn-spawning;1578.925;1.21568854674343
UP_11_7;Autumn-spawning;1578.925;1.05697994421756
UP_11_8;Autumn-spawning;1578.925;0.874745362405711
UP_11_14;Autumn-spawning;1578.925;1.14071159394333
SH_29;Spring-spawning;1583.4;0.895462230463559
SH_27;Spring-spawning;1583.4;1.17769446460067
SH_26;Spring-spawning;1583.4;1.24768855305458
SH_25;Spring-spawning;1583.4;0.995510081812452
SH_23;Spring-spawning;1583.4;1.07407041759824
SH_22;Spring-spawning;1583.4;0.973085219871832
SL57;Slåttersill;1583.4;0.841280545000484
SL_63;Slåttersill;1583.4;1.42160802444908
SL_58;Slåttersill;1583.4;1.11480401699877
SL_66;Slåttersill;1583.4;1.2013341858393
SL_65;Slåttersill;1583.4;1.03982641523736
SL_62;Slåttersill;1583.4;0.954075223771517
SH_21;Spring-spawning;1583.4;1.16444684814239
SL-51;Slåttersill;1588.63993725246;1.04948719053935
SL_53;Slåttersill;1588.63993725246;1.37478532233314
SL_45;Slåttersill;1588.63993725246;1.17782672659722
SL_54;Slåttersill;1588.63993725246;1.16662139734884
SH31;Spring-spawning;1590.45;0.89864812343622
SH32;Spring-spawning;1590.45;0.813791750088566
SH_33;Spring-spawning;1590.45;1.27128365076353
UP_11_4;Autumn-spawning;1590.45;0.888619019475445
UP_11_9;Autumn-spawning;1590.45;0.979810518683362
UP_11_5;Autumn-spawning;1590.45;1.2710334749357
UP_11_7;Autumn-spawning;1590.45;1.03965148366017
UP_11_8;Autumn-spawning;1590.45;0.888061243057333
UP_11_14;Autumn-spawning;1590.45;1.08792474025616
SH_29;Spring-spawning;1594.32;0.879043860415369
SH_27;Spring-spawning;1594.32;1.17494282264894
SH_26;Spring-spawning;1594.32;1.23624311756009
SH_25;Spring-spawning;1594.32;0.991198162664815
SH_23;Spring-spawning;1594.32;1.04965205556505
SH_22;Spring-spawning;1594.32;0.977368114848139
SL57;Slåttersill;1594.32;0.842376230634949
SL_63;Slåttersill;1594.32;1.41542449992969
SL_58;Slåttersill;1594.32;1.12315445518589
SL_66;Slåttersill;1594.32;1.17827937280271
SL_65;Slåttersill;1594.32;1.00145339950014
SL_62;Slåttersill;1594.32;0.968200920206756
SH_21;Spring-spawning;1594.32;1.2108670349042
SH31;Spring-spawning;1601.975;0.933752601479614
SH32;Spring-spawning;1601.975;0.826630383287715
SH_33;Spring-spawning;1601.975;1.30019112236134
UP_11_4;Autumn-spawning;1601.975;0.875908174678042
UP_11_9;Autumn-spawning;1601.975;0.977905518933414
UP_11_5;Autumn-spawning;1601.975;1.32845687615629
UP_11_7;Autumn-spawning;1601.975;1.00794439189103
UP_11_8;Autumn-spawning;1601.975;0.884801541621815
UP_11_14;Autumn-spawning;1601.975;1.07580565452808
SH_29;Spring-spawning;1605.24;0.862619585257418
SH_27;Spring-spawning;1605.24;1.1779229432614
SH_26;Spring-spawning;1605.24;1.21758628894217
SH_25;Spring-spawning;1605.24;1.00626360965988
SH_23;Spring-spawning;1605.24;1.02593546448196
SH_22;Spring-spawning;1605.24;0.998614166701873
SL57;Slåttersill;1605.24;0.838305657741075
SL_63;Slåttersill;1605.24;1.40261827718482
SL_58;Slåttersill;1605.24;1.13561726032676
SL_66;Slåttersill;1605.24;1.15743720363034
SL_65;Slåttersill;1605.24;0.957660752727709
SL_62;Slåttersill;1605.24;0.985809157616373
SH_21;Spring-spawning;1605.24;1.26769840457633
SH31;Spring-spawning;1613.5;0.997186190804876
SH32;Spring-spawning;1613.5;0.79692892257777
SH_33;Spring-spawning;1613.5;1.28212350153371
UP_11_4;Autumn-spawning;1613.5;0.901468654315277
UP_11_9;Autumn-spawning;1613.5;0.949081439042506
UP_11_5;Autumn-spawning;1613.5;1.34399509237125
UP_11_7;Autumn-spawning;1613.5;0.950543178123869
UP_11_8;Autumn-spawning;1613.5;0.925236748727831
UP_11_14;Autumn-spawning;1613.5;1.04485745130597
SL-51;Slåttersill;1614.68321491234;1.11263251633288
SL_53;Slåttersill;1614.68321491234;1.38042153193332
SL_45;Slåttersill;1614.68321491234;1.18170813283538
SL_54;Slåttersill;1614.68321491234;1.2273086808954
SH_29;Spring-spawning;1616.16;0.837850351224383
SH_27;Spring-spawning;1616.16;1.1521204186455
SH_26;Spring-spawning;1616.16;1.21767022854754
SH_25;Spring-spawning;1616.16;1.0155851429166
SH_23;Spring-spawning;1616.16;1.01494915612907
SH_22;Spring-spawning;1616.16;1.040849525787
SL57;Slåttersill;1616.16;0.825040266909656
SL_63;Slåttersill;1616.16;1.42333937713267
SL_58;Slåttersill;1616.16;1.14874344254714
SL_66;Slåttersill;1616.16;1.1631915554052
SL_65;Slåttersill;1616.16;0.959510840389952
SL_62;Slåttersill;1616.16;1.00701021272977
SH_21;Spring-spawning;1616.16;1.30425431365511
SH31;Spring-spawning;1625.025;1.06596144204173
SH32;Spring-spawning;1625.025;0.783032534464647
SH_33;Spring-spawning;1625.025;1.31533342928079
UP_11_4;Autumn-spawning;1625.025;0.899379108707866
UP_11_9;Autumn-spawning;1625.025;0.913900332061
UP_11_5;Autumn-spawning;1625.025;1.23820379522316
UP_11_7;Autumn-spawning;1625.025;0.994517474680655
